osm_id,name,type,wkt
292592405,,"bureau_de_change","POINT(15.822224 50.7461177)"
292632553,,"shelter","POINT(15.7863491 50.7457614)"
292928318,,"fuel","POINT(15.446442 50.1590053)"
292955438,"Jelenka (tur. ch.)","information","POINT(15.7768336 50.7419825)"
292989434,"Pod Kopcem sv. Jana","information","POINT(15.8281965 50.1780071)"
293141460,,"viewpoint","POINT(15.7341723 50.7360912)"
293141464,,"viewpoint","POINT(15.7355407 50.7361228)"
293588383,,"tower","POINT(16.1984152 50.4054681)"
293588502,,"place_of_worship","POINT(16.1993126 50.4036625)"
293588813,,"place_of_worship","POINT(16.2013153 50.4041842)"
293589243,"Kaple svatého Antonína Paduánského","place_of_worship","POINT(16.2008589 50.4035513)"
293589547,,"place_of_worship","POINT(16.2007349 50.4034701)"
295135592,"Jivany","halt","POINT(15.2988643 50.5137048)"
295685017,,"level_crossing","POINT(15.1595872 50.4563278)"
295685063,,"level_crossing","POINT(15.1690567 50.4645133)"
295685065,"Sobotka","station","POINT(15.1677669 50.4656096)"
295685119,,"level_crossing","POINT(15.1662156 50.4669266)"
295685173,"Humprecht","castle","POINT(15.1698016 50.4703009)"
295685188,,"level_crossing","POINT(15.1663419 50.4768424)"
295685203,,"level_crossing","POINT(15.1621731 50.4801481)"
295685227,"Libošovice","halt","POINT(15.163534 50.4861017)"
295687657,,"level_crossing","POINT(15.1642695 50.4865254)"
295687663,,"level_crossing","POINT(15.1680314 50.4889529)"
295687692,"Malechovice","halt","POINT(15.1857883 50.4936672)"
295687736,,"level_crossing","POINT(15.2209767 50.4830445)"
295687741,"Mladějov v Čechách","station","POINT(15.2263366 50.4809888)"
295687743,,"level_crossing","POINT(15.2284383 50.4803056)"
295687824,"Hrdoňovice","halt","POINT(15.2643567 50.4903985)"
295689498,,"level_crossing","POINT(15.2822997 50.4889566)"
295689628,,"level_crossing","POINT(15.2798396 50.4926239)"
295689680,,"level_crossing","POINT(15.2560533 50.4969674)"
295689698,,"level_crossing","POINT(15.2528991 50.4965331)"
295689702,,"buffer_stop","POINT(15.246394 50.4992705)"
296639096,"Rodeo Bar","pub","POINT(15.8219333 50.2139527)"
296649744,"Kavàrna U Čtyřlístku","cafe","POINT(15.8222744 50.2134195)"
296653232,"Galerie moderního umění","museum","POINT(15.8343418 50.2098151)"
296659385,"Hotel U Královny Élišky","hotel","POINT(15.8364287 50.2106484)"
296665056,"Pošta Hradec Králové 1","post_office","POINT(15.8284645 50.2081688)"
296678227,"Bílá Věž","memorial","POINT(15.8307903 50.209011)"
296708599,"Pod terasami","restaurant","POINT(15.8355508 50.2123471)"
296716991,"Sion","kindergarten","POINT(15.8487715 50.2022341)"
296717337,"Central","cinema","POINT(15.8227112 50.2141587)"
296718642,,"bank","POINT(15.8214663 50.2135933)"
296720150,"Český hydrometeorologický ústav, pobočka Hr","company","POINT(15.7876567 50.2225822)"
296721691,,"bank","POINT(15.8231242 50.2132215)"
296724996,"Beseda","theatre","POINT(15.836858 50.2104776)"
296736397,"Restaurace Escobara","restaurant","POINT(15.8246209 50.2134206)"
296736932,"Plzeňská Restaurace","restaurant","POINT(15.8261698 50.2123718)"
296745126,"Sanus","hospital","POINT(15.8232436 50.2039781)"
296746178,"Hradecká pekárna","bakery","POINT(15.8311966 50.2129304)"
296746659,,"fast_food","POINT(15.82985 50.2105732)"
296749202,,"pharmacy","POINT(15.8238259 50.2119713)"
296750439,,"supermarket","POINT(15.8167039 50.2127961)"
296752732,,"fire_station","POINT(15.7714783 50.1929403)"
296753151,"Česká spořitelna","bank","POINT(15.8301407 50.2108009)"
471044313,,"crossing","POINT(15.8330105 50.2172148)"
296772738,"Magistrát města Hradec Králové","townhall","POINT(15.836895 50.2124869)"
296774045,"Inflagranti","restaurant","POINT(15.8379366 50.2104054)"
296774790,,"bakery","POINT(15.8263213 50.2110352)"
296780975,"Univerzita Hradec Králové","university","POINT(15.829772 50.2038397)"
296786502,,"fast_food","POINT(15.8294778 50.210754)"
296790287,"Bazalka","restaurant","POINT(15.8250661 50.2106806)"
296792993,"Doors","pub","POINT(15.8406782 50.1947796)"
296796467,"U Švagerků","restaurant","POINT(15.8099613 50.2105722)"
296798782,"MŠ Kamarád","kindergarten","POINT(15.8125572 50.1991926)"
296802815,"Kavárna u Jindřicha","cafe","POINT(15.839983 50.1923099)"
296806154,"Fišerova stoletá hospoda","pub","POINT(15.8603443 50.2150375)"
296826044,,"school","POINT(15.8381263 50.2111577)"
296833358,"Beseda","pub","POINT(15.7931174 50.2069431)"
296835048,"Penzion - Ubytovna U Mlejna","guest_house","POINT(15.8548302 50.2068889)"
296837144,"Okresní dům","restaurant","POINT(15.8292375 50.2108619)"
296840095,"Hruška","supermarket","POINT(15.8482674 50.1996881)"
296843654,,"pharmacy","POINT(15.8223142 50.21386)"
296864810,"Univerzita Karlova, Lékařská Fakulta, Hradec","university","POINT(15.8351215 50.2133737)"
298113140,,"parking","POINT(16.2105076 50.402329)"
299467581,"Ozon","pub","POINT(15.8832541 50.6590442)"
299668895,,"place_of_worship","POINT(15.8732806 50.6696914)"
299669772,"Roh hranic","viewpoint","POINT(15.8607519 50.6744235)"
299690446,"Žacléř","castle","POINT(15.9039023 50.6498538)"
299690805,"Zelený mlýn","pub","POINT(15.9001948 50.6491491)"
299741804,"Slavie","restaurant","POINT(16.3105613 50.082211)"
300139622,"Horská služba Luční Bouda","mountain_rescue","POINT(15.69731 50.73467)"
300139623,"Horská služba Žacléř","mountain_rescue","POINT(15.89833 50.64954)"
300139624,"Horská služba Pomezní Boudy","mountain_rescue","POINT(15.8198 50.74392)"
300139625,"Horská služba Velká Úpa","mountain_rescue","POINT(15.7690482 50.6903377)"
300139626,"Horská služba Janské Lázně","mountain_rescue","POINT(15.77802 50.63277)"
300139627,"Horská služba Černý Důl","restaurant","POINT(15.7055 50.63702)"
300139628,"Horská služba Strážné","mountain_rescue","POINT(15.6150425 50.6634867)"
300139630,"Horská služba Herlíkovice Žalý","mountain_rescue","POINT(15.57623 50.65797)"
300139638,"Horská služba Deštné","mountain_rescue","POINT(16.36403 50.30049)"
300139641,"Horská služba Říčky","mountain_rescue","POINT(16.46062 50.22604)"
300139654,"Horská služba Pec pod Sněžkou","mountain_rescue","POINT(15.72974 50.69069)"
300139680,"Horská služba Špindlerův Mlýn","mountain_rescue","POINT(15.60937 50.72472)"
302909797,"Adršpašsko-teplické skály","attraction","POINT(16.1226666 50.6153566)"
302913335,,"viewpoint","POINT(16.1237044 50.6144739)"
302914424,"Sloní náměstí","attraction","POINT(16.1163026 50.6110147)"
302914439,"Gotická branka","attraction","POINT(16.116632 50.6121428)"
302942801,,"level_crossing","POINT(15.5541133 50.1545244)"
302947951,,"level_crossing","POINT(15.6605965 50.1598402)"
302951308,,"level_crossing","POINT(15.6104476 50.1575219)"
305100358,"Častolovice","station","POINT(16.1735389 50.1284425)"
305100515,,"level_crossing","POINT(16.181276 50.1283876)"
305100526,,"level_crossing","POINT(16.1898458 50.1255194)"
305100536,"Kostelec nad Orlicí město","halt","POINT(16.2050773 50.119866)"
305100750,,"level_crossing","POINT(16.2422596 50.111902)"
305100753,,"level_crossing","POINT(16.2556817 50.109867)"
305100758,,"level_crossing","POINT(16.2619861 50.108127)"
305100770,,"level_crossing","POINT(16.2903361 50.1012499)"
305100779,,"level_crossing","POINT(16.2963502 50.1000543)"
305100780,"Záměl","halt","POINT(16.2968071 50.1001264)"
305100866,,"level_crossing","POINT(16.3017861 50.0979157)"
305100882,,"level_crossing","POINT(16.309981 50.0931716)"
305100898,"Potštejn","station","POINT(16.315223 50.0837976)"
305572217,,"level_crossing","POINT(16.3254188 50.0748129)"
305594749,,"level_crossing","POINT(15.9942207 50.1951759)"
305974003,,"wayside_cross","POINT(15.6863468 50.1517236)"
306002968,,"information","POINT(15.4299 50.457621)"
306033866,,"level_crossing","POINT(15.4841596 50.1734427)"
306033883,,"level_crossing","POINT(15.4872002 50.1960842)"
306033884,,"level_crossing","POINT(15.4902507 50.2069181)"
306033888,,"level_crossing","POINT(15.4906063 50.2106624)"
306033891,"Zachrašťany","halt","POINT(15.4898088 50.2144621)"
306033892,,"level_crossing","POINT(15.4892834 50.2163971)"
306033895,,"level_crossing","POINT(15.4854364 50.2306555)"
306033900,,"level_crossing","POINT(15.4836359 50.2379026)"
306033905,,"level_crossing","POINT(15.4845203 50.241994)"
306033908,"Nový Bydžov","station","POINT(15.4858533 50.2448878)"
306036465,,"level_crossing","POINT(15.4880598 50.2499371)"
306036469,,"level_crossing","POINT(15.4890635 50.2522171)"
306036471,,"level_crossing","POINT(15.4916372 50.2580701)"
306036474,,"level_crossing","POINT(15.4946686 50.2649866)"
306036480,,"level_crossing","POINT(15.4966389 50.2693827)"
306036486,"Skřivany","halt","POINT(15.4988585 50.2720159)"
306036512,,"level_crossing","POINT(15.5033555 50.287925)"
306036523,,"switch","POINT(15.499553 50.2927541)"
306036527,"Smidary","station","POINT(15.4954111 50.2950767)"
306038511,,"level_crossing","POINT(15.4996461 50.3085831)"
306038539,,"level_crossing","POINT(15.507126 50.3337327)"
306038540,,"level_crossing","POINT(15.5134222 50.3410198)"
306038546,,"level_crossing","POINT(15.531132 50.3614937)"
306038555,"Ohnišťany","halt","POINT(15.5070116 50.3335947)"
306045242,,"level_crossing","POINT(15.5533008 50.3706609)"
306045437,,"level_crossing","POINT(15.5514292 50.3927703)"
306045541,"Šárovcova Lhota","halt","POINT(15.560776 50.4078497)"
306045543,,"level_crossing","POINT(15.5616082 50.4078972)"
306045555,,"level_crossing","POINT(15.5803176 50.4117677)"
306045562,,"level_crossing","POINT(15.5827249 50.4150408)"
306045570,,"level_crossing","POINT(15.5811122 50.4194011)"
306045571,"Lázně Bělohrad","station","POINT(15.5772519 50.426259)"
306045572,,"level_crossing","POINT(15.5756548 50.4290525)"
306045609,,"level_crossing","POINT(15.571226 50.4447685)"
306045624,,"level_crossing","POINT(15.5731463 50.448704)"
306045629,"Horní Nová Ves","halt","POINT(15.5722256 50.4504279)"
306045631,,"crossing","POINT(15.572035 50.4506986)"
306045644,,"level_crossing","POINT(15.5597021 50.4523927)"
306045645,,"level_crossing","POINT(15.5564732 50.4519005)"
306045699,,"level_crossing","POINT(15.54711 50.4659939)"
306045721,,"level_crossing","POINT(15.5409341 50.4690531)"
306045728,,"level_crossing","POINT(15.5321616 50.4698406)"
306045769,"Nová Paka","station","POINT(15.5230935 50.4866135)"
306047491,"Nová Paka město","halt","POINT(15.5126255 50.4945512)"
306047507,,"level_crossing","POINT(15.4976476 50.5025176)"
306047514,,"level_crossing","POINT(15.4935152 50.5041503)"
306047534,,"switch","POINT(15.4897544 50.51342)"
306047544,,"switch","POINT(15.4867262 50.516403)"
306080439,,"level_crossing","POINT(15.4625207 50.5142281)"
306082051,"2954-1","level_crossing","POINT(15.586525 50.5968287)"
306082052,"Horní Branná","halt","POINT(15.5869763 50.5967225)"
306144140,,"level_crossing","POINT(15.74899 50.1796076)"
306159367,,"wayside_shrine","POINT(15.6001825 50.1676802)"
306189388,,"wayside_cross","POINT(15.7112397 50.2081522)"
306243477,,"level_crossing","POINT(15.7558915 50.252313)"
306244371,,"level_crossing","POINT(15.725578 50.2619265)"
306449040,,"wayside_cross","POINT(15.6327111 50.2351096)"
306563944,,"level_crossing","POINT(15.3208396 50.4931018)"
306563951,,"level_crossing","POINT(15.3225267 50.4937528)"
306563965,,"level_crossing","POINT(15.3320291 50.499253)"
306564000,"Cidlina","halt","POINT(15.3365459 50.5007691)"
306565715,"Ústí u Staré Paky","halt","POINT(15.4575508 50.51609)"
306573006,"Kněžnice","halt","POINT(15.3201542 50.4928328)"
306616337,,"level_crossing","POINT(15.6800428 50.1628123)"
307051012,,"crossing","POINT(15.4858675 50.24354)"
307793713,"tvrz Nechanice","archaeological_s","POINT(15.6328288 50.2408839)"
307843839,"rozhl. Chlum u Hr. Králové","viewpoint","POINT(15.7400264 50.2786018)"
307845345,,"fuel","POINT(15.7022852 50.2394133)"
307845347,,"fuel","POINT(15.6248404 50.2407359)"
308177368,"Pomník sedláckého povstání","memorial","POINT(15.4780512 50.1501241)"
308247009,,"wayside_cross","POINT(15.6551455 50.2318231)"
308251790,"Válka 1866","memorial","POINT(15.7241614 50.2407362)"
308251791,"Válka 1866","memorial","POINT(15.7309639 50.2283391)"
308255143,"Válka 1866","memorial","POINT(15.7049619 50.2323747)"
308255146,"Válka 1866","memorial","POINT(15.7026984 50.2390056)"
308255162,"Kaplička","wayside_shrine","POINT(15.7193855 50.2455383)"
308255186,,"water_tower","POINT(15.718259 50.2448821)"
308258444,"Válka 1866","memorial","POINT(15.7325433 50.2645491)"
308258458,"Válka 1866","memorial","POINT(15.7187961 50.2314572)"
308258460,"Válka 1866","memorial","POINT(15.7142292 50.2293436)"
308258461,"Válka 1866","memorial","POINT(15.7083123 50.2316489)"
308258463,"Válka 1866","memorial","POINT(15.7055919 50.2303946)"
308258464,"Válka 1866","memorial","POINT(15.6707377 50.2160871)"
308258465,"Válka 1866","memorial","POINT(15.6323676 50.2348309)"
308258466,"Válka 1866","memorial","POINT(15.6343109 50.2456068)"
308259354,"Válka 1866","memorial","POINT(15.7157462 50.2454802)"
308259356,"Válka 1866","memorial","POINT(15.714521 50.2424085)"
308317673,"Válka 1866","memorial","POINT(15.7859969 50.2775641)"
308320129,"Válka 1866","memorial","POINT(15.7399127 50.2756073)"
308320133,"Bojiště bitvy 1866","monument","POINT(15.7427115 50.2788822)"
308320141,"Válka 1866","memorial","POINT(15.7334877 50.2781796)"
308321852,"Válka 1866","memorial","POINT(15.7466194 50.2739872)"
308336618,"Kaplička","wayside_shrine","POINT(15.6798085 50.2905419)"
308340735,"Válka 1866","memorial","POINT(15.7197667 50.2869069)"
308340741,"Válka 1866","memorial","POINT(15.6903446 50.2810597)"
308340744,"Válka 1866","memorial","POINT(15.6942367 50.2881607)"
308340747,"Válka 1866","memorial","POINT(15.6991126 50.2893051)"
308496583,"Tank Ono - ČS Trutnov","fuel","POINT(15.9070802 50.5503567)"
308511426,,"traffic_signals","POINT(15.8424769 50.2156252)"
308511680,,"traffic_signals","POINT(15.8423881 50.2155735)"
308511719,,"crossing","POINT(15.8434192 50.2138417)"
308513627,,"level_crossing","POINT(15.8173241 50.2559505)"
308721561,,"level_crossing","POINT(16.2796452 50.1156395)"
308721563,"Vamberk","station","POINT(16.282329 50.1175906)"
308721564,,"level_crossing","POINT(16.2854665 50.1195241)"
308721566,,"level_crossing","POINT(16.288435 50.1210878)"
308721578,,"level_crossing","POINT(16.2975847 50.122071)"
308721581,"Peklo nad Zdobnicí","halt","POINT(16.3057273 50.1220589)"
308721582,,"level_crossing","POINT(16.3061145 50.1220645)"
308721661,,"level_crossing","POINT(16.3686842 50.1381118)"
308721670,"Slatina nad Zdobnicí","station","POINT(16.3776547 50.1368336)"
308723095,,"level_crossing","POINT(16.3863747 50.1395699)"
308723114,,"level_crossing","POINT(16.4003166 50.1476709)"
308723148,"Pěčín","halt","POINT(16.4194442 50.1609583)"
308723149,,"level_crossing","POINT(16.4191722 50.1606277)"
308723167,,"level_crossing","POINT(16.4376364 50.1665891)"
308723176,,"level_crossing","POINT(16.4497035 50.1623851)"
308723191,,"level_crossing","POINT(16.4667691 50.1597429)"
308723200,,"buffer_stop","POINT(16.4642539 50.1626814)"
308771521,"Shell","fuel","POINT(15.5391434 50.3765118)"
308827056,,"level_crossing","POINT(15.7018489 50.328343)"
308967996,"Star","fuel","POINT(15.6247175 50.3620174)"
308990372,"Častolovice zastávka","halt","POINT(16.1904724 50.1276219)"
308990449,,"level_crossing","POINT(16.2067666 50.1374655)"
308990466,,"level_crossing","POINT(16.2181599 50.1393047)"
308990471,"Synkov","halt","POINT(16.2186143 50.1393601)"
308990520,"Slemeno","halt","POINT(16.2417395 50.1468828)"
308990525,,"level_crossing","POINT(16.2422016 50.1470118)"
308990574,,"level_crossing","POINT(16.2663229 50.1507146)"
308990594,,"level_crossing","POINT(16.2747263 50.1546692)"
308990598,,"level_crossing","POINT(16.2750519 50.1557727)"
308990602,"Rychnov nad Kněžnou","station","POINT(16.2735841 50.1580231)"
308990603,,"level_crossing","POINT(16.2728047 50.1591404)"
308990607,,"level_crossing","POINT(16.2710996 50.1621429)"
308990611,,"level_crossing","POINT(16.2705892 50.1644741)"
308990623,"Rychnov nad Kněžnou zastávka","halt","POINT(16.2706582 50.1662563)"
308990624,,"level_crossing","POINT(16.2709533 50.1665602)"
308990627,,"level_crossing","POINT(16.2719235 50.1675732)"
308990704,,"level_crossing","POINT(16.257262 50.1901735)"
308990713,,"level_crossing","POINT(16.2576232 50.1976668)"
308990716,"Solnice","station","POINT(16.2540883 50.203734)"
309515626,"Velký Vřešťov","ruins","POINT(15.7533397 50.3564895)"
309721953,"Červený kříž","wayside_cross","POINT(15.8462571 50.3120457)"
309906411,"Tank Ono - ČS Milovice u Hořic","fuel","POINT(15.6365514 50.3278397)"
310099765,"Válka 1866","memorial","POINT(15.7084953 50.2920477)"
310497887,,"bus_stop","POINT(15.674045 50.4290742)"
310498569,,"bus_stop","POINT(15.6861333 50.4191792)"
310899467,"Smírčí kříž","wayside_cross","POINT(15.7109208 50.4463036)"
310914735,,"level_crossing","POINT(15.7349119 50.4489655)"
310914936,"Kont","fuel","POINT(15.7298132 50.4236665)"
311602058,,"car_wash","POINT(15.8118242 50.4491409)"
311986786,,"wayside_shrine","POINT(15.6523424 50.1482079)"
311993503,"Chlumec nad Cidlinou-východ","motorway_junctio","POINT(15.5217794 50.135988)"
311993576,"Chlumec nad Cidlinou-východ","motorway_junctio","POINT(15.5154238 50.1343702)"
311993792,"Dobřenice","motorway_junctio","POINT(15.6310657 50.1377736)"
311993800,"Dobřenice","motorway_junctio","POINT(15.6400503 50.1383117)"
312682807,"Drak","theatre","POINT(15.8384837 50.2077064)"
312784608,"Bradlo","ruins","POINT(15.7294543 50.50322)"
312871598,"Válka 1866","memorial","POINT(15.7577912 50.2686148)"
313021616,,"level_crossing","POINT(15.8099802 50.5320839)"
313060022,,"information","POINT(15.604164 50.481512)"
313524391,,"level_crossing","POINT(15.4913181 50.5248652)"
313552135,,"level_crossing","POINT(15.6053707 50.5090688)"
313558115,,"level_crossing","POINT(15.6523884 50.5017339)"
313558176,,"level_crossing","POINT(15.6652915 50.4992276)"
313912899,,"restaurant","POINT(16.4605773 50.2263124)"
313912952,"Říčky","ticket","POINT(16.4606224 50.2259877)"
314435832,,"level_crossing","POINT(15.8588305 50.3014581)"
